FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
895742|Tomcat Windmill|Locale|NM|35|Eddy|015|320855N|1035342W|32.1487349|-103.8949278|||||984|3228|Pierce Canyon|11/13/1980|
895778|Tower Hill|Summit|NM|35|Eddy|015|323008N|1035644W|32.5023428|-103.9454986|||||1067|3501|Tower Hill North|11/13/1980|
895841|Truitt Ranch|Locale|NM|35|Eddy|015|322123N|1042901W|32.3565018|-104.4835682|||||1208|3963|Carnero Peak|11/13/1980|
895842|Truitt Well|Well|NM|35|Eddy|015|322041N|1042728W|32.3448357|-104.4577332|||||1184|3884|Carnero Peak|11/13/1980|
895900|Tumbleweed Draw|Valley|NM|35|Eddy|015|324636N|1042124W|32.7767804|-104.3566279|324508N|1042958W|32.7523349|-104.4994108|1006|3300|Spring Lake|11/13/1980|
895931|Tut Wells|Well|NM|35|Eddy|015|322654N|1035254W|32.4484547|-103.8816061|||||957|3140|Tower Hill South|11/13/1980|
895969|Twin Wells Ranch|Locale|NM|35|Eddy|015|321312N|1034828W|32.2201234|-103.8077061|||||1073|3520|Big Sinks|11/13/1980|
895972|Twin Windmills|Locale|NM|35|Eddy|015|320216N|1043503W|32.0378938|-104.5841146|||||1268|4160|Grapevine Draw|11/13/1980|
896177|Wadcutter Draw|Valley|NM|35|Eddy|015|323208N|1043002W|32.5356684|-104.50052|322928N|1043111W|32.4912233|-104.5196863|1093|3586|Foster Ranch|11/13/1980|
896227|Walnut Draw|Valley|NM|35|Eddy|015|324451N|1043808W|32.7476102|-104.6355234|324356N|1050435W|32.7323263|-105.0763644|1164|3819|Antelope Sink|11/13/1980|
896229|Walnut Ranch Well|Locale|NM|35|Eddy|015|324558N|1044910W|32.7662178|-104.8194153|||||1295|4249|Sixteenmile Draw East|11/13/1980|
896232|Walnut Well|Well|NM|35|Eddy|015|324505N|1044109W|32.7514981|-104.6858017|||||1199|3934|Hope|11/13/1980|
896236|Walt Canyon|Valley|NM|35|Eddy|015|322719N|1042742W|32.4553913|-104.461627|322313N|1043203W|32.3870561|-104.5341262|1072|3517|Azotea Peak|11/13/1980|
896237|Walt Canyon Hills|Range|NM|35|Eddy|015|322639N|1042935W|32.4442795|-104.4930169|||||1252|4108|Azotea Peak|11/13/1980|
896240|Walters Lake|Lake|NM|35|Eddy|015|324331N|1035701W|32.7253962|-103.9502283|||||1034|3392|Hackberry Lake|11/13/1980|
896253|Ward Waterhole|Reservoir|NM|35|Eddy|015|320707N|1041152W|32.1185009|-104.1977064|||||939|3081|Cottonwood Hills|11/13/1980|06/24/2011
896270|Washington Spring|Spring|NM|35|Eddy|015|320122N|1042103W|32.0227033|-104.3508376|||||1061|3481|Jumping Spring|11/13/1980|04/19/2011
896277|Waterhole Draw|Valley|NM|35|Eddy|015|322842N|1042511W|32.4784475|-104.4196815|322554N|1042703W|32.4316667|-104.4508333|1031|3383|Azotea Peak|11/13/1980|
896309|Welch Ranch|Locale|NM|35|Eddy|015|320126N|1041030W|32.0240116|-104.1749356|||||946|3104|Cottonwood Hills|11/13/1980|
896310|Weld Tank|Reservoir|NM|35|Eddy|015|322244N|1043018W|32.3788258|-104.5049434|||||1258|4127|Martha Creek|11/13/1980|06/24/2011
896414|West Tank|Reservoir|NM|35|Eddy|015|321658N|1041752W|32.2826828|-104.297856|||||1014|3327|Kitchen Cove|11/13/1980|06/24/2011
896427|West Well|Well|NM|35|Eddy|015|322213N|1035750W|32.3703993|-103.9638272|||||910|2986|Remuda Basin|11/13/1980|
896429|West Well|Well|NM|35|Eddy|015|323958N|1040733W|32.6662283|-104.1257858|||||1028|3373|Illinois Camp|11/13/1980|
896581|Wilburn Tank|Reservoir|NM|35|Eddy|015|323433N|1044651W|32.5757202|-104.7809142|||||1334|4377|Strychnine Draw|11/13/1980|06/24/2011
896587|Wild Cow Tank|Reservoir|NM|35|Eddy|015|322024N|1042950W|32.3401051|-104.4972366|||||1248|4094|Carnero Peak|11/13/1980|06/24/2011
896599|Wildcat Bluff|Cliff|NM|35|Eddy|015|322442N|1041304W|32.4117848|-104.2177258|||||956|3136|Carlsbad East|11/13/1980|
896617|Willar Well|Well|NM|35|Eddy|015|324510N|1043404W|32.7528892|-104.5677449|||||1132|3714|Hope SE|11/13/1980|
896629|Williams Hollow|Basin|NM|35|Eddy|015|323917N|1041452W|32.6548382|-104.2477327|||||1044|3425|Illinois Camp|11/13/1980|
896637|Williams Sink|Basin|NM|35|Eddy|015|323434N|1034944W|32.5762319|-103.8288319|||||1046|3432|Williams Sink|11/13/1980|
896639|Williams Well|Locale|NM|35|Eddy|015|324219N|1043816W|32.7053877|-104.6377453|||||1168|3832|Antelope Sink|11/13/1980|
896658|Willow Draw|Valley|NM|35|Eddy|015|323204N|1042400W|32.5345589|-104.3999595|323156N|1042809W|32.5322222|-104.4691667|1007|3304|Seven Rivers|11/13/1980|
896701|Windham Ranch|Locale|NM|35|Eddy|015|322235N|1041907W|32.3765053|-104.3185621|||||1017|3337|Carlsbad West|11/13/1980|
896711|Windy Tank|Reservoir|NM|35|Eddy|015|321128N|1035104W|32.1911303|-103.8510941|||||1028|3373|Big Sinks|11/13/1980|06/24/2011
896712|Windy Windmill|Locale|NM|35|Eddy|015|321002N|1035034W|32.167346|-103.8427048|||||1042|3419|Big Sinks|11/13/1980|
896742|Wood Canyon|Valley|NM|35|Eddy|015|321336N|1042010W|32.2267835|-104.3360581|321205N|1042356W|32.2015047|-104.3988372|1091|3579|Black River Village|11/13/1980|
896743|Wood Draw|Valley|NM|35|Eddy|015|321032N|1035915W|32.1756789|-103.9874316|320919N|1035312W|32.1552778|-103.8866667|881|2890|Pierce Canyon|11/13/1980|
896745|Wood Ranch|Locale|NM|35|Eddy|015|323346N|1035942W|32.5628974|-103.9949461|||||976|3202|Tower Hill North|11/13/1980|
896758|Woodruff Well|Well|NM|35|Eddy|015|321101N|1042054W|32.1837283|-104.3482797|||||1072|3517|Black River Village|11/13/1980|
896800|Yarbro Well|Well|NM|35|Eddy|015|320439N|1040457W|32.0776233|-104.0824326|||||899|2949|Red Bluff|11/13/1980|
896814|Yellow Jacket Spring|Spring|NM|35|Eddy|015|321716N|1042152W|32.2878934|-104.3643942|||||1114|3655|Kitchen Cove|11/13/1980|
896821|Yeso Hills|Range|NM|35|Eddy|015|320144N|1042642W|32.0290072|-104.4449455|||||1170|3839|Rattlesnake Springs|11/13/1980|
897325|Butcher Spring|Spring|NM|35|Eddy|015|320142N|1041856W|32.0282089|-104.315457|||||1040|3412|Jumping Spring|11/13/1980|04/19/2011
897352|Dagger Draw|Valley|NM|35|Eddy|015|323622N|1043014W|32.6062238|-104.503854|323429N|1043942W|32.5748309|-104.6616338|1067|3501|Foster Ranch|11/13/1980|
897355|Delaware River|Stream|NM|35|Eddy|015|320204N|1040118W|32.0345691|-104.021595|315333N|1045054W|31.8925|-104.8483333|866|2841|Red Bluff|11/13/1980|01/28/2011
897381|Hope|Populated Place|NM|35|Eddy|015|324837N|1044358W|32.8103854|-104.7327473|||||1245|4085|Hope|11/13/1980|03/21/2008
897416|Mosley Canyon|Valley|NM|35|Eddy|015|321643N|1042150W|32.2787268|-104.3638383|321455N|1042425W|32.2487258|-104.4068943|1061|3481|Kitchen Cove|11/13/1980|
897424|North Fork Hay Hollow|Valley|NM|35|Eddy|015|320122N|1042109W|32.0228977|-104.3524425|320105N|1042639W|32.0181741|-104.4441119|1065|3494|Jumping Spring|11/13/1980|
897425|North Fork Little McKittrick Draw|Valley|NM|35|Eddy|015|322322N|1042132W|32.38956|-104.358842|322608N|1042212W|32.4355556|-104.37|1039|3409|Carlsbad West|11/13/1980|
897427|North Seven Rivers|Stream|NM|35|Eddy|015|323448N|1042310W|32.5801145|-104.3860708|323903N|1043512W|32.6509441|-104.5866333|982|3222|Seven Rivers|11/13/1980|
897430|Ocotillo Hills|Range|NM|35|Eddy|015|322638N|1041656W|32.4440058|-104.2821737|||||1068|3504|Carlsbad West|11/13/1980|
897451|Quahada Ridge|Ridge|NM|35|Eddy|015|322939N|1040248W|32.4942864|-104.046612|||||1033|3389|Indian Flats|11/13/1980|
897462|Rustler Breaks|Area|NM|35|Eddy|015|320424N|1040016W|32.0734578|-104.0043732|||||884|2900|Red Bluff|11/13/1980|
897468|Salt Lake|Lake|NM|35|Eddy|015|321843N|1035936W|32.3120663|-103.9932702|||||899|2949|Remuda Basin|11/13/1980|
897479|South Fork Hay Hollow|Valley|NM|35|Eddy|015|320122N|1042109W|32.0228977|-104.3524425|315951N|1042800W|31.9976186|-104.466612|1065|3494|Jumping Spring|11/13/1980|
897513|West Fork Little McKittrick Draw|Valley|NM|35|Eddy|015|322322N|1042132W|32.38956|-104.358842|322110N|1042952W|32.3528904|-104.4977352|1039|3409|Carlsbad West|11/13/1980|
897524|North Mosley Spring|Spring|NM|35|Eddy|015|321454N|1042440W|32.2484479|-104.4110611|||||1148|3766|Carlsbad Caverns|04/01/1991|
897525|North Rocky Canyon|Valley|NM|35|Eddy|015|322107N|1044701W|32.3520505|-104.7835723|322208N|1045654W|32.3689946|-104.9482996|1430|4692|Ares Peak|04/01/1991|
897688|CCC Tank Number 1|Reservoir|NM|35|Eddy|015|321029N|1041202W|32.1748425|-104.2004963|||||1006|3300|Bond Draw|11/13/1980|
897689|CCC Tank Number 2|Reservoir|NM|35|Eddy|015|320838N|1041417W|32.1439899|-104.2381272|||||981|3218|Bond Draw|11/13/1980|06/24/2011
898076|North Windfohr and Brown Camp Number 1|Locale|NM|35|Eddy|015|324948N|1035611W|32.830117|-103.9363408|||||1125|3691|Loco Hills|11/13/1980|
898235|Robinia Draw|Valley|NM|35|Eddy|015|321804N|1042718W|32.3012246|-104.4549535|322008N|1043309W|32.3356668|-104.5524573|1153|3783|Carnero Peak|08/31/1992|03/01/2010
898238|Bat Cave Draw|Valley|NM|35|Eddy|015|321034N|1042250W|32.1762278|-104.3805027|321036N|1042612W|32.1766667|-104.4366667|1114|3655|Carlsbad Caverns|11/13/1980|
898270|CCC Tank|Reservoir|NM|35|Eddy|015|322037N|1042440W|32.3437256|-104.4110648|||||1147|3763|Carnero Peak|11/13/1980|
898286|Chimney Well|Well|NM|35|Eddy|015|323541N|1040054W|32.5948413|-104.0149476|||||983|3225|Illinois Camp SE|11/13/1980|
898287|Chinaberry Draw|Valley|NM|35|Eddy|015|321213N|1041701W|32.2037295|-104.2835558|321132N|1042300W|32.1923385|-104.383281|1007|3304|Black River Village|11/13/1980|
898301|Double Canyon Draw|Valley|NM|35|Eddy|015|320401N|1042847W|32.0670613|-104.4796698|320349N|1043731W|32.0637258|-104.6252267|1116|3661|Rattlesnake Springs|11/13/1980|
898312|Flat Lake|Lake|NM|35|Eddy|015|325611N|1040812W|32.9365114|-104.1366056|||||1074|3524|Diamond Mound|11/13/1980|06/24/2011
898327|Grapevine Draw|Valley|NM|35|Eddy|015|320155N|1042957W|32.0320617|-104.4991139|320005N|1043702W|32.0015055|-104.6171694|1145|3757|Rattlesnake Springs|11/13/1980|
898328|Grapevine Spring|Spring|NM|35|Eddy|015|320010N|1043435W|32.0028948|-104.5763358|||||1250|4101|Grapevine Draw|11/13/1980|
898334|Horseshoe Lake|Lake|NM|35|Eddy|015|321024N|1040628W|32.1733586|-104.107847|||||908|2979|Malaga|11/13/1980|06/24/2011
898340|Jahie Lake|Lake|NM|35|Eddy|015|325641N|1040801W|32.9446013|-104.1334876|||||1074|3524|Diamond Mound|11/13/1980|06/24/2011
898351|Kuykendall Draw|Valley|NM|35|Eddy|015|321802N|1042553W|32.3006697|-104.4313415|321757N|1042744W|32.2991667|-104.4622222|1124|3688|Carnero Peak|11/13/1980|
898362|Lassiter Spring|Spring|NM|35|Eddy|015|322442N|1041919W|32.411783|-104.3218967|||||1042|3419|Carlsbad West|08/31/1992|
898363|Lechuguilla Canyon|Valley|NM|35|Eddy|015|321035N|1042922W|32.1765032|-104.4893951|321135N|1043040W|32.193169|-104.5110627|1319|4327|Carlsbad Caverns|11/13/1980|
898365|Little McKittrick Draw|Valley|NM|35|Eddy|015|322220N|1041532W|32.3723399|-104.2588372|322322N|1042132W|32.38956|-104.358842|970|3182|Kitchen Cove|11/13/1980|
898377|Maverick Canyon|Valley|NM|35|Eddy|015|321519N|1041906W|32.2553946|-104.3182804|321442N|1042144W|32.2451159|-104.3621705|1064|3491|Kitchen Cove|11/13/1980|
898385|McKittrick Canyon Draw|Valley|NM|35|Eddy|015|320322N|1042902W|32.0562281|-104.4838363|320322N|1042902W|32.0562281|-104.4838363|1133|3717|Rattlesnake Springs|11/13/1980|
898399|Illinois Camp|Populated Place|NM|35|Eddy|015|324234N|1041247W|32.7095603|-104.213011|||||1084|3556|Illinois Camp|08/31/1992|
898407|Potash Company of America Mine|Mine|NM|35|Eddy|015|323556N|1035834W|32.5990083|-103.9760581|||||990|3248|Tower Hill North|11/13/1980|
898424|Round Mountain|Summit|NM|35|Eddy|015|322607N|1042300W|32.4353928|-104.3832892|||||1076|3530|Azotea Peak|11/13/1980|
898438|Slaughter Canyon Draw|Valley|NM|35|Eddy|015|320508N|1042820W|32.0856722|-104.4721701|320711N|1043402W|32.1198363|-104.5671723|1113|3652|Rattlesnake Springs|11/13/1980|
898443|Stallin Well|Well|NM|35|Eddy|015|323938N|1043036W|32.6606682|-104.5099657|||||1077|3533|Parish Ranch|11/13/1980|
898470|Walt Spring|Spring|NM|35|Eddy|015|322557N|1042852W|32.4325679|-104.4811743|||||1137|3730|Azotea Peak|11/13/1980|04/19/2011
898490|Yucca Canyon|Valley|NM|35|Eddy|015|320515N|1043505W|32.0876147|-104.5846715|320558N|1043632W|32.0994444|-104.6088889|1301|4268|Grapevine Draw|11/13/1980|
898491|Yucca Draw|Valley|NM|35|Eddy|015|320448N|1043127W|32.0801158|-104.5241154|320515N|1043530W|32.0875|-104.5916667|1177|3862|Grapevine Draw|11/13/1980|
898508|Dark Canyon Draw|Valley|NM|35|Eddy|015|322431N|1041304W|32.4087293|-104.2177257|321730N|1042042W|32.2917828|-104.3449492|942|3091|Carlsbad East|11/13/1980|
898534|Cole Place|Populated Place|NM|35|Eddy|015|324913N|1044437W|32.820385|-104.743581|||||1254|4114|Hope|11/13/1980|
898581|Old Horner Place|Populated Place|NM|35|Eddy|015|324756N|1043027W|32.7990009|-104.5074662|||||1096|3596|Hope SE|11/13/1980|
898718|Atoka|Populated Place|NM|35|Eddy|015|324610N|1042320W|32.769558|-104.3888512|||||1029|3376|Artesia|11/13/1980|01/29/2011
898799|Hunter Place|Populated Place|NM|35|Eddy|015|325145N|1044420W|32.8626068|-104.7388592|||||1242|4075|Hope|11/13/1980|
898833|Pavo Mesa|Summit|NM|35|Eddy|015|325415N|1040925W|32.9042799|-104.1569013|||||1150|3773|Diamond Mound|11/13/1980|
899012|McCollum Ranch|Locale|NM|35|Eddy|015|320600N|1044543W|32.1001116|-104.7618954|||||1896|6220|El Paso Gap|12/01/1991|
899013|Black River Storage Tank|Reservoir|NM|35|Eddy|015|320412N|1044602W|32.0701126|-104.7671724|||||2034|6673|El Paso Gap|12/01/1991|
899014|Midwater Spring|Spring|NM|35|Eddy|015|320344N|1044707W|32.0623349|-104.7852279|||||2035|6676|El Paso Gap|12/01/1991|
899018|Hughes Ranch|Locale|NM|35|Eddy|015|320652N|1044932W|32.1145553|-104.825508|||||1683|5522|El Paso Gap|12/01/1991|
899019|Dirt Tank|Reservoir|NM|35|Eddy|015|320645N|1044608W|32.1126111|-104.7688402|||||1942|6371|El Paso Gap|12/01/1991|
899021|Hughes Ranch|Locale|NM|35|Eddy|015|320109N|1045040W|32.0192804|-104.8443943|||||1865|6119|El Paso Gap|12/01/1991|
899116|West Water Storage Tank|Reservoir|NM|35|Eddy|015|320815N|1044741W|32.1376102|-104.7946748|||||1905|6250|Pickett Hill|12/01/1991|
899117|Road Tank|Reservoir|NM|35|Eddy|015|320825N|1044904W|32.140308|-104.8177122|||||1833|6014|Pickett Hill|12/01/1991|06/24/2011
899118|Irabarne Water Storage Tank|Reservoir|NM|35|Eddy|015|320941N|1044949W|32.1614983|-104.8302317|||||1885|6184|Pickett Hill|12/01/1991|
899122|Polk Water Storage Tank|Reservoir|NM|35|Eddy|015|321335N|1044906W|32.2264963|-104.818289|||||1835|6020|Pickett Hill|12/01/1991|
899123|Locklear Water Storage Tank|Reservoir|NM|35|Eddy|015|321340N|1044853W|32.2278852|-104.8146779|||||1842|6043|Pickett Hill|12/01/1991|
899124|Helper Tank|Reservoir|NM|35|Eddy|015|320853N|1044703W|32.1481737|-104.7842935|||||1831|6007|Pickett Hill|12/01/1991|06/24/2011
899125|Bradley Tank|Reservoir|NM|35|Eddy|015|320905N|1044618W|32.1514904|-104.7717195|||||1813|5948|Pickett Hill|12/01/1991|06/24/2011
899126|Game Department Cabin|Locale|NM|35|Eddy|015|320951N|1044636W|32.1642761|-104.7766197|||||1854|6083|Pickett Hill|12/01/1991|
899127|Mail Box|Reservoir|NM|35|Eddy|015|321033N|1044636W|32.1759632|-104.7766609|||||1816|5958|Pickett Hill|12/01/1991|06/24/2011
899128|Knee Deep|Reservoir|NM|35|Eddy|015|321059N|1044620W|32.1831694|-104.7722755|||||1799|5902|Pickett Hill|12/01/1991|06/24/2011
899129|Poor House|Reservoir|NM|35|Eddy|015|321122N|1044632W|32.1895731|-104.7755107|||||1800|5905|Pickett Hill|12/01/1991|06/24/2011
899130|Polk Tank|Reservoir|NM|35|Eddy|015|321253N|1044656W|32.2146928|-104.7821819|||||1706|5597|Pickett Hill|12/01/1991|06/24/2011
899131|Andrus and Golf Ranch|Locale|NM|35|Eddy|015|321209N|1044625W|32.2026081|-104.7735652|||||1758|5768|Pickett Hill|12/01/1991|
899132|Last Chance Water Storage Tank|Reservoir|NM|35|Eddy|015|321440N|1044600W|32.2445511|-104.7666218|||||1761|5777|Pickett Hill|12/01/1991|
899133|Locklear Tank|Reservoir|NM|35|Eddy|015|321308N|1044839W|32.2188658|-104.8109355|||||1784|5853|Pickett Hill|12/01/1991|06/24/2011
899134|Stone Water Storage Tank|Reservoir|NM|35|Eddy|015|321306N|1044704W|32.2184409|-104.7843992|||||1751|5745|Pickett Hill|12/01/1991|
899514|Avalon|Populated Place|NM|35|Eddy|015|322951N|1041412W|32.4976175|-104.2366177|||||970|3182|Carlsbad East|11/13/1980|
899518|Barber Crossing|Populated Place|NM|35|Eddy|015|322907N|1042348W|32.4853925|-104.396625|||||1030|3379|Azotea Peak|11/13/1980|
899538|Black River Village|Populated Place|NM|35|Eddy|015|321206N|1041511W|32.2017858|-104.2529992|||||983|3225|Black River Village|11/13/1980|
899568|Centinela Mound|Summit|NM|35|Eddy|015|321423N|1035106W|32.2398452|-103.8515971|||||1077|3533|Big Sinks|11/13/1980|
899601|Dayton|Populated Place|NM|35|Eddy|015|324353N|1042307W|32.7315029|-104.3852396|||||1028|3373|Dayton|11/13/1980|
899638|Four Forks|Populated Place|NM|35|Eddy|015|322325N|1042137W|32.3903933|-104.360231|||||1040|3412|Carlsbad West|11/13/1980|
899640|Frontier Post|Populated Place|NM|35|Eddy|015|324119N|1042343W|32.6887251|-104.3952394|||||1025|3363|Dayton|11/13/1980|
899661|Hagerman Heights|Populated Place|NM|35|Eddy|015|322458N|1041317W|32.4162292|-104.2213371|||||947|3107|Carlsbad East|11/13/1980|
899665|Harkey Crossing|Populated Place|NM|35|Eddy|015|321411N|1041151W|32.2365084|-104.1974422|||||959|3146|Bond Draw|11/13/1980|
899666|Harroun Crossing|Populated Place|NM|35|Eddy|015|321426N|1040255W|32.2406773|-104.0485474|||||895|2936|Malaga|11/13/1980|
899696|Knowles Place|Populated Place|NM|35|Eddy|015|323332N|1043447W|32.5589996|-104.5796881|||||1125|3691|Foster Ranch|11/13/1980|
899734|Lookout Crossing|Populated Place|NM|35|Eddy|015|321331N|1040709W|32.2253987|-104.1191053|||||932|3058|Malaga|11/13/1980|
899740|Loving|Populated Place|NM|35|Eddy|015|321710N|1040545W|32.2862317|-104.095773|||||930|3051|Loving|11/13/1980|03/21/2008
899808|Nagooltee Peak|Summit|NM|35|Eddy|015|322427N|1042801W|32.4076133|-104.466903|||||1270|4167|Azotea Peak|11/13/1980|
899823|Old Ranch Knoll|Summit|NM|35|Eddy|015|322559N|1043153W|32.4331674|-104.5313504|||||1332|4370|Martha Creek|11/13/1980|
899847|Pierce Canyon Crossing|Populated Place|NM|35|Eddy|015|321121N|1035841W|32.1892899|-103.9779874|||||882|2894|Pierce Canyon|11/13/1980|
899867|Red Bluff|Populated Place|NM|35|Eddy|015|320426N|1040225W|32.0740128|-104.0402083|||||878|2881|Red Bluff|11/13/1980|
899881|Ross Place|Populated Place|NM|35|Eddy|015|320419N|1034335W|32.0720692|-103.7263075|||||993|3258|Paduca Breaks West|11/13/1980|
899897|San Jose|Populated Place|NM|35|Eddy|015|322429N|1041354W|32.4081736|-104.231615|||||948|3110|Carlsbad East|11/13/1980|
899906|Seven Rivers|Populated Place|NM|35|Eddy|015|323542N|1042518W|32.5951139|-104.4216281|||||1010|3314|Seven Rivers|11/13/1980|
899947|Tecolote Peak|Summit|NM|35|Eddy|015|320037N|1040944W|32.0104008|-104.1621569|||||979|3212|Cottonwood Hills|11/13/1980|
899952|The Tepee|Summit|NM|35|Eddy|015|322643N|1043113W|32.4453899|-104.5202397|||||1210|3970|Martha Creek|11/13/1980|
899985|West Carlsbad|Populated Place|NM|35|Eddy|015|322534N|1041517W|32.4262287|-104.2546719|||||960|3150|Carlsbad West|11/13/1980|
899991|Whites City|Populated Place|NM|35|Eddy|015|321032N|1042236W|32.1756724|-104.3766137|||||1116|3661|Carlsbad Caverns|11/13/1980|01/29/2011
900148|Adams Bend|Bend|NM|35|Eddy|015|323040N|1042023W|32.5112267|-104.3396785|||||968|3176|Lake McMillan South|11/13/1980|
900151|Chalk Bluff Draw|Valley|NM|35|Eddy|015|324346N|1041818W|32.7295592|-104.3049588|324645N|1041301W|32.7792817|-104.2169013|1004|3294|Lake McMillan North|11/13/1980|
900152|Chalk Bluff Spring|Spring|NM|35|Eddy|015|324410N|1041649W|32.7360116|-104.2802947|||||1021|3350|Lake McMillan North|11/13/1980|04/19/2011
900154|Dagger Draw|Valley|NM|35|Eddy|015|323134N|1041809W|32.5262273|-104.3024546|323829N|1041532W|32.6415049|-104.2588439|965|3166|Lake McMillan South|11/13/1980|
900158|Fanning Ranch|Locale|NM|35|Eddy|015|323354N|1041739W|32.5651161|-104.2941217|||||985|3232|Lake McMillan South|11/13/1980|
900159|Fourmile Draw|Valley|NM|35|Eddy|015|324010N|1041859W|32.6695595|-104.3163469|323844N|1050950W|32.6456609|-105.1638642|997|3271|Lake McMillan North|11/13/1980|
900160|Greenwood Ranch|Locale|NM|35|Eddy|015|323224N|1041757W|32.5401161|-104.2991214|||||973|3192|Lake McMillan South|11/13/1980|
900163|Kaiser Lake|Lake|NM|35|Eddy|015|324307N|1041826W|32.718726|-104.3071809|||||1002|3287|Lake McMillan North|11/13/1980|
900164|Lakewood|Locale|NM|35|Eddy|015|323756N|1042210W|32.6323368|-104.3694041|||||1003|3291|Lake McMillan North|11/13/1980|
900165|Lewis Ranch|Locale|NM|35|Eddy|015|324136N|1042108W|32.6934478|-104.3521822|||||1007|3304|Lake McMillan North|11/13/1980|
900167|Locklear Canyon|Valley|NM|35|Eddy|015|321228N|1044739W|32.2078858|-104.7941213|321336N|1045014W|32.2266667|-104.8372222|1730|5676|Pickett Hill|08/31/1992|
900168|Lake McMillan|Reservoir|NM|35|Eddy|015|323549N|1042101W|32.5970594|-104.350236|||||997|3271|Lake McMillan South|11/13/1980|
900170|Pecos River|Canal|NM|35|Eddy|015|324115N|1041753W|32.6876152|-104.2980132|||||1000|3281|Lake McMillan North|11/13/1980|
900171|Pecos River|Stream|NM|35|Eddy|015|324149N|1041755W|32.6970595|-104.2985691|324530N|1041858W|32.7584477|-104.3160708|1001|3284|Lake McMillan North|11/13/1980|
900172|Pecos River|Stream|NM|35|Eddy|015|323758N|1042016W|32.6328928|-104.3377361|324426N|1041924W|32.7405556|-104.3233333|996|3268|Lake McMillan North|11/13/1980|
900176|Scoggin Draw|Valley|NM|35|Eddy|015|324410N|1041654W|32.7362261|-104.2816247|324647N|1041405W|32.779837|-104.2346795|1019|3343|Lake McMillan North|11/13/1980|
900177|Soapberry Draw|Valley|NM|35|Eddy|015|323048N|1041908W|32.5134493|-104.3188441|322923N|1041944W|32.4898381|-104.328844|966|3169|Lake McMillan South|11/13/1980|
900178|Spencer Draw|Valley|NM|35|Eddy|015|323037N|1042019W|32.5103934|-104.3385673|322636N|1042432W|32.4434478|-104.4088462|969|3179|Lake McMillan South|11/13/1980|
900184|Heard Storage Tank|Reservoir|NM|35|Eddy|015|322119N|1044838W|32.3553839|-104.8105176|||||1616|5302|Ares Peak|07/01/1992|
900693|Moss Ranch|Locale|NM|35|Eddy|015|321735N|1043532W|32.2931658|-104.592178|||||1261|4137|Bandanna Point|11/01/1992|
900704|Mayes Ranch|Locale|NM|35|Eddy|015|320319N|1042949W|32.0553946|-104.4968922|||||1141|3743|Rattlesnake Springs|11/01/1992|
900723|Old Pardue Ranch|Locale|NM|35|Eddy|015|321037N|1041908W|32.1770624|-104.318834|||||1046|3432|Black River Village|11/01/1992|
900726|Polk Ranch|Locale|NM|35|Eddy|015|322302N|1043707W|32.3839984|-104.6185716|||||1270|4167|Martha Creek|11/01/1992|
900733|Prickett Tank|Reservoir|NM|35|Eddy|015|320715N|1042020W|32.1209518|-104.3388333|||||1037|3402|Jumping Spring|11/01/1992|
900747|Russell Ranch|Locale|NM|35|Eddy|015|322126N|1043412W|32.357333|-104.5699585|||||1264|4147|Bandanna Point|11/01/1992|
900748|Wooten Ranch|Locale|NM|35|Eddy|015|321635N|1043049W|32.276501|-104.5135654|||||1193|3914|Bandanna Point|11/01/1992|
900749|Tatman Ranch|Locale|NM|35|Eddy|015|322928N|1043827W|32.4912199|-104.6407993|||||1206|3957|Cawley Draw|11/01/1992|
900750|X T Ranch|Locale|NM|35|Eddy|015|320031N|1043651W|32.0087275|-104.614114|||||1297|4255|Grapevine Draw|11/01/1992|
900751|Thurman Ranch|Locale|NM|35|Eddy|015|320258N|1043041W|32.0495611|-104.5113367|||||1152|3779|Grapevine Draw|11/01/1992|
900753|White Ranch|Locale|NM|35|Eddy|015|321423N|1042443W|32.2398369|-104.4118942|||||1157|3796|Carlsbad Caverns|11/01/1992|
900754|Sims Ranch|Locale|NM|35|Eddy|015|320847N|1041659W|32.1465082|-104.2829989|||||1024|3360|Black River Village|11/01/1992|
900765|S S Well|Well|NM|35|Eddy|015|321817N|1043640W|32.3048319|-104.6110676|||||1269|4163|Bandanna Point|11/01/1992|
900822|Blue Spring Farm|Locale|NM|35|Eddy|015|321219N|1041517W|32.2053968|-104.254666|||||994|3261|Black River Village|11/01/1992|
900823|Smith Blue Spring Ranch|Locale|NM|35|Eddy|015|321109N|1041619W|32.1859522|-104.2718883|||||1001|3284|Black River Village|11/01/1992|
900824|Ballard Ranch|Locale|NM|35|Eddy|015|320537N|1042924W|32.0937272|-104.4899485|||||1134|3720|Rattlesnake Springs|11/01/1992|
900865|Blue Quail Center|Locale|NM|35|Eddy|015|325020N|1042428W|32.8390012|-104.4077408|||||1034|3392|Artesia|11/01/1992|
